Report ID,Date,Report Type,Location,Department,Category,Report,Precursor,Risk,Data Status,Source / Provenance,Source Reference,Dataset Tier
OIL-DERIVED-0064,2026-08-13,Unsafe Condition,Moran,Maintenance,Fall from Height,A worker was carrying out work at an elevated location without adequate fall protection. The work team should complete the applicable JSA and toolbox discussion before continuation.,Fall from Height,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/hi/node/5190,PUBLIC_SOURCE_SEED
OIL-DERIVED-0065,2024-10-18,Unsafe Act,Rajasthan Field,Electrical,Fall from Height,A contractor worker was exposed to a fall hazard while working at height. The observation requires HSE review and corrective action.,Fall from Height,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/hi/node/5190,PUBLIC_SOURCE_SEED
OIL-DERIVED-0066,2025-11-14,Near Miss,Tengakhat,Production,Permit Control Failure,A non-routine job was started before the required permit-to-work controls were verified. The activity should be stopped until the identified controls are verified.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0067,2024-09-27,Unsafe Act,Moran,Operations,Permit Control Failure,The work permit did not clearly address the hazards and precautions for the planned task. The work team should complete the applicable JSA and toolbox discussion before continuation.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0068,2024-10-15,Near Miss,Makum,HSE,Permit Control Failure,A high-risk activity was found proceeding without confirmation of the applicable permit conditions. The activity should be stopped until the identified controls are verified.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0069,2025-12-04,Near Miss,Tengakhat,Contractor Operations,Permit Control Failure,Permit conditions were not rechecked after a change in the work situation. The work team should complete the applicable JSA and toolbox discussion before continuation.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0070,2026-07-16,Unsafe Act,Moran,Projects,Permit Control Failure,The team began non-routine work without completing the required hazard identification and permit controls. The work team should complete the applicable JSA and toolbox discussion before continuation.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0071,2024-02-15,Unsafe Act,Kumchai,Operations,Permit Control Failure,The permit-to-work requirements were not effectively communicated to the work crew. The work team should complete the applicable JSA and toolbox discussion before continuation.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0072,2024-06-14,Near Miss,Rajasthan Field,Projects,Permit Control Failure,A task was found continuing after the permit conditions no longer matched the field situation. The observation requires HSE review and corrective action.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0073,2024-04-24,Unsafe Act,Digboi,Drilling,Permit Control Failure,Required authorization for a non-routine activity had not been confirmed before work started. The work team should complete the applicable JSA and toolbox discussion before continuation.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0074,2025-08-19,Near Miss,Digboi,Projects,Permit Control Failure,A permit-related control gap was identified during an HSE inspection. The activity should be stopped until the identified controls are verified.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0075,2024-02-12,Unsafe Condition,Kumchai,Drilling,Permit Control Failure,The crew could not demonstrate that the approved permit precautions were being followed. The work team should complete the applicable JSA and toolbox discussion before continuation.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0076,2024-08-03,Near Miss,Makum,Production,Permit Control Failure,A non-routine job was started before the required permit-to-work controls were verified. The work team should complete the applicable JSA and toolbox discussion before continuation.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0077,2026-03-09,Near Miss,Upper Assam Field,Operations,Permit Control Failure,The work permit did not clearly address the hazards and precautions for the planned task. The activity should be stopped until the identified controls are verified.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0078,2026-06-04,Unsafe Act,Digboi,Projects,Permit Control Failure,A high-risk activity was found proceeding without confirmation of the applicable permit conditions. The observation requires HSE review and corrective action.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0079,2024-07-02,Near Miss,Kumchai,Projects,Permit Control Failure,Permit conditions were not rechecked after a change in the work situation. The activity should be stopped until the identified controls are verified.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0080,2024-09-30,Unsafe Act,Moran,Projects,Permit Control Failure,The team began non-routine work without completing the required hazard identification and permit controls. The observation requires HSE review and corrective action.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0081,2026-05-29,Unsafe Condition,Makum,Maintenance,Permit Control Failure,The permit-to-work requirements were not effectively communicated to the work crew. The condition requires verification against the applicable OIL safety procedure.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0082,2024-12-24,Unsafe Condition,Makum,Maintenance,Permit Control Failure,A task was found continuing after the permit conditions no longer matched the field situation. The observation requires HSE review and corrective action.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0083,2025-11-06,Unsafe Act,Upper Assam Field,HSE,Permit Control Failure,Required authorization for a non-routine activity had not been confirmed before work started. The work team should complete the applicable JSA and toolbox discussion before continuation.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0084,2026-06-04,Unsafe Act,Tengakhat,HSE,Permit Control Failure,A permit-related control gap was identified during an HSE inspection. The condition requires verification against the applicable OIL safety procedure.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0085,2025-11-26,Near Miss,Kumchai,Drilling,Permit Control Failure,The crew could not demonstrate that the approved permit precautions were being followed. The observation requires HSE review and corrective action.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0086,2026-06-17,Unsafe Condition,Digboi,Electrical,Permit Control Failure,A non-routine job was started before the required permit-to-work controls were verified. The observation requires HSE review and corrective action.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0087,2024-04-21,Near Miss,Upper Assam Field,HSE,Permit Control Failure,The work permit did not clearly address the hazards and precautions for the planned task. The work team should complete the applicable JSA and toolbox discussion before continuation.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0088,2025-03-22,Near Miss,Moran,Projects,Permit Control Failure,A high-risk activity was found proceeding without confirmation of the applicable permit conditions. The activity should be stopped until the identified controls are verified.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0089,2024-09-17,Unsafe Act,Upper Assam Field,Drilling,Permit Control Failure,Permit conditions were not rechecked after a change in the work situation. The activity should be stopped until the identified controls are verified.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0090,2025-01-07,Unsafe Condition,Moran,HSE,Permit Control Failure,The team began non-routine work without completing the required hazard identification and permit controls. The work team should complete the applicable JSA and toolbox discussion before continuation.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0091,2025-11-10,Unsafe Act,Tengakhat,Electrical,Permit Control Failure,The permit-to-work requirements were not effectively communicated to the work crew. The condition requires verification against the applicable OIL safety procedure.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
OIL-DERIVED-0092,2024-11-30,Unsafe Condition,Tengakhat,Operations,Permit Control Failure,A task was found continuing after the permit conditions no longer matched the field situation. The activity should be stopped until the identified controls are verified.,Permit Control Failure,HIGH,DERIVED_FROM_OIL_PUBLIC_DOCUMENT,Derived representative safety observation grounded in publicly disclosed OIL HSE requirements/practices,https://www.oil-india.com/sustainability/health-safety,PUBLIC_SOURCE_SEED
